ID_Company,RR,CompanyName
492,NYNJ,"NEW YORK NEW JERSEY RAIL, LLC"
493,NYOG,NEW YORK & OGDENSBURG RAILWAY
494,NYSW,"NEW YORK, SUSQUEHANNA & WESTERN RAILWAY, THE"
495,OAR,OLD AUGUSTA RAILROAD CO.
496,OCTL,"OIL CREEK & TITUSVILLE LINES, INC."
497,OERR,OREGON EASTERN RAILROAD
498,OHCR,"OHIO CENTRAL RAILROAD, INC."
499,OHIC,OHI-RAIL CORP.
500,OHPA,OHIO & PENNSYLVANIA RAILROAD CO.
501,OHRY,OWEGO & HARFORD RAILWAY INC.
502,OHVR,OHIO VALLEY RAILROAD
503,OKAN,OKANAGAN VALLEY RAILWAY COMPANY
504,OLB,"OMAHA, LINCOLN AND BEATRICE RAILWAY CO."
505,OLO,ONTARIO L'ORIGINAL RAILWAY INC.
506,OLYR,"OLYMPIC RAILROAD CO., THE"
507,OMID,ONTARIO MIDLAND RAILROAD CORP.
508,ONCT,ONTARIO CENTRAL RAILROAD CORP.
509,ONT,ONTARIO NORTHLAND RAILWAY
510,OPE,OREGON PACIFIC & EASTERN RAILWAY CO.
511,OPR,OREGON PACIFIC RAILROAD CO.
512,OPT,ORANGE PORT TERMINAL RAILWAY
513,ORC,OGEECHEE RAILROAD COMPANY
514,OS,ONTARIO SOUTHLAND RAILWAY
515,OSRR,"OHIO SOUTHERN RAILROAD, INC."
516,OTCO,OWENSVILLE TERMINAL CO INC.
517,OTCR,OAKDALE TRACTION CORP.
518,OTR,"OAKLAND TERMINAL RAILWAY, THE"
519,OTT,OTTUMWA TERMINAL RAILROAD CO
520,OTVR,"OTTER TAIL VALLEY RAILROAD CO., INC."
521,OUCH,OUACHITA RAILROAD CO.
522,OVR,OTTAWA VALLEY RAILWAY
523,OVRR,OZARK VALLEY RAILROAD
524,PAL,"PADUCAH & LOUISVILLE RAILWAY, INC."
525,PAM,"PITTSBURGH, ALLEGHENY & MCKEES ROCKS RAILROAD CO."
526,PAS,"PAN AM SOUTHERN, LLC"
527,PBR,PATAPSCO & BACK RIVERS RAILROAD
528,PBVR,PORT BIENVILLE RAILROAD
529,PCC,PALOUSE RIVER AND COULEE CITY RAILROAD
530,PCN,POINT COMFORT & NORTHERN RAILWAY CO.
531,PDRR,PEE DEE RIVER RAILWAY
532,PGR,PROGRESSIVE RAIL INCORPORATED
533,PHL,PACIFIC HARBOR LINE
534,PHRR,"PORT HARBOR RAILROAD, INC."
535,PI,PADUCAH & ILLINOIS RAILROAD CO.
536,PICK,"PICKENS RAILWAY CO., THE"
537,PJR,PORT JERSEY RAILROAD CO.
538,PKHP,"PICKENS RAILWAY CO. - HONEA PATH DIV., THE"
539,PN,"PENNSYLVANIA NORTHEASTERN RAILROAD, LLC"
540,PNR,"PANHANDLE NORTHERN RAILROAD, LLC"
541,PNRW,PIEDMONT & NORTHERN RAILROAD
542,PNW,"PRESCOTT AND NORTHWESTERN RAILROAD CO., THE"
543,PNWR,"PORTLAND & WESTERN RAILROAD, INC."
544,POHC,PITTSBURGH & OHIO CENTRAL RAILROAD
545,POTB,PORT OF TILLAMOOK BAY RAILROAD
546,POVA,PEND OREILLE VALLEY RAILROAD
547,PRL,PENN EASTERN RAIL LINES
548,PRV,PEARL RIVER VALLEY RAILROAD CO.
549,PRY,PIONEER INDUSTRIAL RAILWAY CO.
550,PSAP,PUGET SOUND & PACIFIC RAILROAD
551,PSC,PYCO INDUSTRIES
552,PSCC,"PENNSYLVANIA & SOUTHERN RAILWAY, LLC"
553,PSRR,PACIFIC SUN RAILROAD
554,PSWR,PENNSYLVANIA SOUTHWESTERN RAILROAD
555,PT,PENINSULA TERMINAL CO.
556,PTC,PLAINVIEW TERMINAL CO.
557,PTR,"PORT TERMINAL RAILROAD OF SOUTH CAROLINA, THE"
558,PTRA,PORT TERMINAL RAILROAD ASSOCIATION
559,PTRC,PORTLAND TERMINAL RAILROAD CO.
560,PUCC,"PORT UTILITIES COMMISSION OF CHARLESTON, SC, THE"
561,PVRR,PIONEER VALLEY RAILROAD
562,PVS,PECOS VALLEY SOUTHERN RAILWAY
563,PW,PROVIDENCE & WORCESTER RAILROAD CO.
564,QCR,QUEBEC CENTRAL RAILWAY CO.
565,QGRY,QUEBEC GATINEAU RAILWAY
566,QRR,QUINCY RAILROAD CO.
567,RARW,RARUS RAILWAY COMPANY
568,RBMN,"READING, BLUE MOUNTAIN AND NORTHERN RAILROAD CO."
569,RCRR,RED COAT ROAD & RAIL LTD
570,RCRY,"RARITAN CENTRAL RAILWAY, LLC"
571,RJCC,R. J. CORMAN RAILROAD CO./CENTRAL KENTUCKY LINES
572,RJCK,"R. J. CORMAN RAILROAD CO./TENNESSEE TERMINAL, LLC"
573,RJCL,R. J. CORMAN RAILROAD CO./CLEVELAND LINE
574,RJCM,R. J. CORMAN RAILROAD CO./MEMPHIS LINE
575,RJCN,R. J. CORMAN RAILROAD CO./ALLENTOWN LINES
576,RJCP,R. J. CORMAN RAILROAD CO./PENNSYLVANIA LINES
577,RJCR,R. J. CORMAN RAILROAD CO./BARDSTOWN LINE
578,RJCV,R. J. CORMAN RAILROAD CO./WV LINES
579,RJCW,R. J. CORMAN RAILROAD CO./WESTERN OHIO LINES
580,RL,RUTLAND LINE INC.
581,RLHH,RAILINK SOUTHERN ONTARIO
582,RLK,RAILINK OTTAWA VALLEY
583,RMRR,"ROCKY MOUNTAIN RAILCAR AND RAILROAD, INC."
584,RPRC,RICHMOND PACIFIC RAILROAD CORP.
585,RRC,REDMONT RAILWAY CO.
586,RRRR,"ROCK & RAIL, INC."
587,RRVW,RED RIVER VALLEY & WESTERN RAILROAD CO.
588,RS,"ROBERVAL AND SAGUENAY RAILWAY CO., THE"
589,RSM,"RAILROAD SWITCHING SERVICE OF MISSOURI, INC."
590,RSNR,RED SPRINGS & NORTHERN RAILROAD CO
591,RSOR,"RICEBORO SOUTHERN RAILWAY, LLC"
592,RSP,ROSCOE SNYDER & PACIFIC RAILWAY CO.
593,RSR,"ROCHESTER & SOUTHERN RAILROAD, INC."
594,RSS,"ROCKDALE, SANDOW & SOUTHERN RAILROAD CO."
595,RVPR,"RIVERPORT RAILROAD, LLC"
596,RVSC,RIO VALLEY SWITCHING CO.
597,SAN,SANDERSVILLE RAILROAD CO.
598,SAPT,"SAVANNAH PORT TERMINAL RAILROAD, INC."
599,SAV,SACRAMENTO VALLEY RAILROAD
600,SAW,"SOUTH PLAINS SWITCHING, LTD. CO."
601,SBG,SAVAGE BINGHAM & GARFIELD RAILROAD COMPANY
602,SBLN,STERLING BELT LINE RAILWAY
603,SBRR,STOURBRIDGE RAILROAD CO.
604,SBS,SAGINAW BAY SOUTHERN RAILWAY CO.
605,SBVR,SOUTH BRANCH VALLEY RAILROAD
606,SCBG,SANTA CRUZ BIG TREES & PACIFIC RAILWAY CO
607,SCIH,ISG-SOUTH CHICAGO & INDIANA HARBOR RAILWAY CO.
608,SCR,SYDNEY COAL RAILWAY
609,SCRF,"SOUTH CAROLINA CENTRAL RAILROAD CO., INC."
610,SCS,SQUAW CREEK SOUTHERN RAILROAD
611,SCTR,"SOUTH CENTRAL TENNESSEE RAILROAD, LLC"
612,SCXF,"SOUTH CENTRAL FLORIDA EXPRESS, INC."
613,SCXY,"ST. CROIX VALLEY RAILROAD CO., INC."
614,SDIY,SAN DIEGO & IMPERIAL VALLEY RAILROAD CO.
615,SE,"SEMO PORT RAILROAD, INC."
616,SERA,SIERRA NORTHERN RAILWAY
617,SFBR,SAN FRANCISCO BAY RAILROAD
618,SFR,SOUTHERN FREIGHT RAILROAD
619,SFS,"SANTA FE SOUTHERN RAILWAY, INC."
620,SGLR,"SEMINOLE GULF RAILWAY, LP"
621,SH,STEELTON & HIGHSPIRE RAILROAD CO.
622,SIND,"SOUTHERN INDIANA RAILWAY, INC."
623,SJVR,SAN JOAQUIN VALLEY RAILROAD CO.
624,SKOL,SOUTH KANSAS AND OKLAHOMA RAILROAD
625,SL,SALT LAKE CITY SOUTHERN RAILROAD CO. INC.
626,SLAL,"SOUTH PLAINS LAMESA RAILROAD, LTD."
627,SLC,"SAN LUIS CENTRAL RAILROAD CO., THE"
628,SLGG,"SIDNEY & LOWE RAILROAD, INC."
629,SLGW,SALT LAKE GARFIELD & WESTERN RAILWAY CO.
630,SLQ,"ST. LAWRENCE & ATLANTIC RAILROAD, INC. (QUEBEC)"
631,SLR,ST. LAWRENCE & ATLANTIC RAILROAD CO.
632,SLRG,"SAN LUIS & RIO GRANDE RAILROAD, INC."
633,SLRS,"SMS RAIL SERVICE, INC."
634,SLWC,STILLWATER CENTRAL RAILROAD
635,SM,ST. MARYS RAILROAD CO.
636,SMA,SAN MANUEL ARIZONA RAILROAD CO.
637,SMNR,SOUTHERN MANITOBA RAILWAY INC.
638,SMRR,"SISSETON MILBANK RAILROAD, INC."
639,SMV,SANTA MARIA VALLEY RAILROAD CO.
640,SMW,"ST. MARYS RAILWAY WEST, LLC"
641,SNC,SARATOGA & NORTH CREEK RAILWAY
642,SNR,SUNFLOUR RAILROAD
643,SNY,"SMS RAIL LINES OF NY, LLC"
644,SOM,SOMERSET RAILROAD CORP.
645,SORA,SOUTHERN RAILS COOPERATIVE LIMITED
646,SPSR,SAN PEDRO & SOUTHWESTERN RAILROAD CO.
647,SQVR,SEQUATCHIE VALLEY RAILROAD CO.
648,SRC,STRASBURG RAILROAD CO.
649,SRN,SABINE RIVER AND NORTHERN RAILROAD CO.
650,SRNJ,SOUTHERN RAILROAD CO. OF NEW JERSEY
651,SRY,SOUTHERN RAILWAY OF BRITISH COLUMBIA
652,SS,SAND SPRINGS RAILWAY CO.
653,SSC,SOUTHERN SWITCHING CO.
654,SSR,S&S SHORTLINE RAILROAD
655,ST,SPRINGFIELD TERMINAL RAILWAY CO.
656,STE,STOCKTON TERMINAL AND EASTERN RAILROAD
657,STMA,SAINT MARIES RIVER RAILROAD CO.
658,STR,SHAWNEE TERMINAL RAILWAY CO.
659,STRT,STEWARTSTOWN RAILROAD
660,SUN,SUNSET RAILWAY CO.
661,SVI,SOUTHERN RAILWAY OF VANCOUVER ISLAND LTD.
662,SVRR,SHAMOKIN VALLEY RAILROAD CO.
663,SW,"SOUTHWESTERN RAILROAD CO., INC."
664,SWP,SOUTHWEST PENNSYLVANIA RAILROAD
665,TASD,TERMINAL RAILWAY ALABAMA STATE DOCKS
666,TBRY,THERMAL BELT RAILWAY
667,TC,TEMPLE AND CENTRAL TEXAS RAILWAY
668,TCB,TEXAS CENTRAL BUSINESS LINES CORP.
669,TCG,"TUCSON, CORNELIA AND GILA BEND RAILROAD CO."
670,TCKR,"TURTLE CREEK INDUSTRIAL RAILROAD, INC."
671,TCRY,TRI-CITY RAILROAD CO.
672,TCT,TEXAS CITY TERMINAL RAILWAY
673,TCWR,TWIN CITIES & WESTERN RAILROAD CO.
674,TFVM,"TERMINAL FERROVIARIA DEL VALLE DE MEXICO, S.A. DE C.V."
675,TI,"TURNERS ISLAND, LLC"
676,TIBR,TIMBER ROCK RAILROAD
677,TIRL,TONAWANDA ISLAND RAILROAD INC.
678,TKEN,"TENNKEN RAILROAD CO., INC."
679,TMBL,TACOMA MUNICIPAL BELT LINE RAILWAY
680,TMSS,"TOWANDA AND MONROETON SHIPPER'S LIFELINE, INC."
681,TMUS,TRANS-MEX
682,TN,TEXAS & NORTHERN
683,TNER,TEXAS NORTHEASTERN RAILROAD
684,TNHR,THREE NOTCH RAILROAD CO.
685,TXN,TEXAS & NEW MEXICO RAILWAY
686,TPW,"TOLEDO, PEORIA & WESTERN RAILWAY CORP."
687,TR,"TOMAHAWK RAILWAY, LP"
688,TRC,TRONA RAILWAY CO.
689,TRIN,TRINIDAD RAILWAY INC.
690,TRMW,TACOMA RAIL DIVISION
691,TRR,"THUNDER RAIL, LTD"
692,TRRA,TERMINAL RAILROAD ASSOCIATION OF ST. LOUIS
693,TRRY,"TRILLIUM RAILWAY CO., LTD."
694,TSE,TEXAS SOUTH-EASTERN RAILROAD CO.
695,TSRR,TENNESSEE SOUTHERN RAILROAD
696,TSU,TULSA-SAPULPA UNION RAILWAY COMPANY
697,TTIS,"TRANSKENTUCKY TRANSPORTATION RAILROAD, INC."
698,TTR,TALLEYRAND TERMINAL RAILROAD CO.
699,TVRR,TULARE VALLEY RAILROAD CO.
700,TXGN,"TEXAS, GONZALES & NORTHERN RAILWAY CO."
701,TXNW,TEXAS NORTH WESTERN RAILWAY CO.
702,TXOR,TEXAS & OKLAHOMA RAILROAD CO.
703,TXPF,"TEXAS PACIFICO TRANSPORTATION, LTD."
704,TXR,TEXAS ROCK CRUSHER RAILWAY CO.
705,TYBR,TYBURN RAILROAD CO.
706,TZPR,"TAZEWELL & PEORIA RAILROAD, INC."
707,UCIR,UNION COUNTY INDUSTRIAL RAILROAD CO.
708,UCRY,UTAH CENTRAL RAILWAY
709,UMP,UPPER MERION AND PLYMOUTH RAILROAD CO.
710,,UP 710
711,UPCS,UNION PACIFIC CARRIER SERVICES
712,URR,UNION RAILROAD CO.
713,USNY,U.S. RAIL OF NEW YORK
714,USR,"UTAH SOUTHERN RAILROAD COMPANY, LLC"
715,USRP,U.S. RAIL CORPORATION LLC
716,UTAH,UTAH RAILWAY CO.
717,VCRR,VENTURA COUNTY RAILROAD CO.
718,VR,"VALDOSTA RAILWAY, LP"
719,VRR,VAUGHAN RAILROAD CO.
720,VRRC,VANDALIA RAILROAD CO.
721,VSOR,VICKSBURG SOUTHERN RAILROAD
722,VSR,"V & S RAILWAY, INC."
723,VSRR,VIRGINIA SOUTHERN DIVISION
724,VST,TOWNER RAILWAY
725,VTR,"VERMONT RAILWAY, INC."
726,VVRR,VERMILION VALLEY RAILROAD
727,WACR,WASHINGTON COUNTY RAILROAD CORP.
728,WBCR,WABASH CENTRAL RAILROAD CORP.
729,WCLR,"WACCAMAW COASTLINE RAILROAD CO., INC."
730,WCOR,WELLSBORO & CORNING RAILROAD CO.
731,WCTR,WCTU RAILWAY CO.
732,WE,"WHEELING & LAKE ERIE RAILWAY CO., THE"
733,WFS,"WEST ISLE LINE, INC."
734,WGCR,WIREGRASS CENTRAL RAILROAD CO.
735,WGNS,WISCONSIN GREAT NORTHERN RAILROAD
736,WHOE,WALKING HORSE & EASTERN RAILROAD CO.
737,WHRC,WINDSOR & HANTSPORT RAILWAY CO.
738,WIR,"WASHINGTON & IDAHO RAILWAY, INC."
739,WMI,WEST MICHIGAN RAILROAD CO.
740,WN,WISCONSIN NORTHERN RAILROAD
741,WRR,WINIFREDE RAILROAD CO.
742,WNYP,"WESTERN NEW YORK & PENNSYLVANIA, LLC"
743,WPRR,WILLAMETTE & PACIFIC RAILROAD INC
744,WRRC,WESTERN RAIL ROAD CO.
745,WRS,"WESTERN RAIL SWITCHING, INC."
746,WSOR,WISCONSIN & SOUTHERN RAILROAD COMPANY
747,WSR,WARREN & SALINE RIVER RAILROAD CO.
748,WSRY,WINAMAC SOUTHERN RAILWAY CO.
749,WSSB,WINSTON-SALEM SOUTHBOUND RAILWAY CO.
750,WTA,WICHITA TERMINAL ASSOCIATION
751,WTCO,WESTERN TRANSPORTATION CO.
752,WTJR,"WICHITA, TILLMAN & JACKSON RAILWAY COMPANY, INC."
753,WTLC,WEST TEXAS AND LUBBOCK RAILWAY CO.
754,WTNN,"WEST TENNESSEE RAILROAD, LLC"
755,WTRM,"WARREN & TRUMBULL RAILROAD CO., THE"
756,WTRY,"WILMINGTON TERMINAL RAILROAD, LLC"
757,WURR,WALLOWA UNION RAILROAD AUTHORITY
758,WVC,WEST VIRGINIA CENTRAL RAILROAD
759,WVR,WILLAMETTE VALLEY RAILWAY CO.
760,WW,WINCHESTER & WESTERN RAILROAD CO.
761,WWRC,WILMINGTON & WESTERN RAILWAY CORP.
762,WYEC,WYE TRANSPORTATION CORPORATION
763,YARR,YOUNGSTOWN & AUSTINTOWN RAILROAD
764,YB,"YOUNGSTOWN BELT RAILROAD CO., THE"
765,YCR,YRC FREIGHT
766,YRC,YORK RAILWAY CO.
767,YRPL,YELM ROY PRARIE LINE
768,YSRR,YOUNGSTOWN AND SOUTHEASTERN RAILROAD
769,YSVR,YELLOWSTONE VALLEY RAILROAD
770,YVRR,YADKIN VALLEY RAILROAD
771,YVT,YAKIMA VALLEY TRANSPORTATION CO.
772,YW,YREKA WESTERN RAILROAD COMPANY
787,GMRC,GREEN MOUNTAIN RAILROAD CORPORATION
810,BC,BIGGS CONSULTING
812,BOU,BOURQUE
815,CIT,CIT RAIL
819,DMS,DEMURRAGE MANGEMENT SOLUTIONS
820,FLEX,FLEX LEASING CORP.
822,,WELLS FARGO RAIL
823,GE,GENERAL ELECTRIC
825,IT,INTELLITRANS
827,LVRM,LEHIGH VALLEY RAIL MANAGEMENT
828,MBRR,M&B RAILROAD
832,ODOT,OREGON DEPT. OF TRANSPORTATION
833,OE,OREGON ELECTRIC RAILWAY COMPANY
839,RJC,R. J. CORMAN RAILROAD
840,MRC,MITSUI RAIL COMPANY
841,MQR,MACQUARIE RAIL COMPANY
843,WTS,WATCO COMPANIES
844,ADWA,"ADAMS-WARNOCK RAILWAY, INC,"
856,CITMARK,"CITICORP RAILMARK, INC."
857,,CONSOLIDATED RAIL CORP.
869,,MACQUARIE
870,,MISSOURI PACIFIC RAILROAD COMPANY
872,,"MOSCOW, CAMDEN & SAN AUGUSTINE"
873,,NORFOLK SOUTHERN CORP.
879,,RAILSERVE
880,,SAVANNAH ELECTRIC
881,,SEABOARD COAST LINE RAILROAD
882,,SOUTHERN PACIFIC RAILROAD
883,UP,UNION PACIFIC RAILROAD COMPANY
934,,CSXR
937,CXF,CXF
938,DELY,DELY
942,EJE,EJE
943,F&P,F&P
958,GWI-FP,GWI-FP
960,HF,HF
964,ICE,ICE
966,IMRL,IMRL
992,PFRR,PFRR
1082,,AERC
1083,,AJM
1084,,CASCADES WAREHOUSE
1085,,CATALYST PAPER
1087,,Georgia-Pacific LLC
1089,,GP - VESSEL TO GBY
1090,,GP-CARE OF UTI WAREHOUSE
1091,,HOME DEPOT
1092,,ICS
1093,,INTERNATIONAL PAPER
1094,,INTERSTATE WAREHOUSE
1095,,KINARD WAREHOUSE
1096,,NORAMPAC
1097,,QUEEN CITY WAREHOUSE
1098,,SMURFIT
1099,,"STOROPAK, INC."
1103,,MULTIPLE SHIPPERS
1104,,NOT GIVEN
1105,,ROCK TENN
1106,,TDC- WESTLAKE LA
1107,,SEALED AIR
1108,,HAYWARD
1109,SERC,SOUTHERN ELECTRIC RAIL COMPANY
1110,HAL,HILTON AND ALBANY RAILROAD
1111,SNFCO,SNFCO
1114,,DOMTAR
1115,,FLEENOR
1116,,PRISM WAREHOUSE
1117,,NEPW LOGISTICS WAREHOUSE
1118,,WILLS TRANSFER LTD
1119,,ROBERT TRANSPORTATION
1120,FQ,FIRST QUALITY
1121,,FRANKLIN STORAGE
1122,,FAIRWAY LUMBER
1123,,JUDGE WAREHOUSE
1124,,KARCHNERS LOGISTICS
1125,,R&S LOGISTICS
1126,,LANSDALE WAREHOUSE COMPANY INC
1127,,NEW PAGE - RUMFORD MILL
1128,FTMAP,"FUTUREMARK PAPER GROUP - ALSIP, IL"
1129,,VERSO PAPER CORP.
1130,,MCGRANN PAPER
1131,,AMWARE WAREHOUSE
1132,,LIBERTY PACKAGING
1133,,COGENT
1134,,DUNN PAPER COMPANY
1136,,"HEARTLAND SHEETS
"
1137,TA,"THE ANDERSONS, INC."
1140,,KRONOSPAN LLC
1141,,AMERICAN PAPER RECYCLING CORPORATION
1142,,MIDWEST TRANSPORTATION RESOURCES
1143,,ALOIS BOX
1144,CLCY,CHESSIE LOGISTICS
1145,,TARGET FIBER
1146,,KAPSTONE
1147,,LORETTA LIMA TRANSPORTATION
1148,,"FOREST PRODUCTS, INC"
1149,,ENTREPOSAGE DICKSON
1150,,DIXIE® PULP AND PAPER
1151,,GLATFELTER
1153,,DUROBAG
1154,TGS,"TRANS-GLOBAL SOLUTIONS, INC."
1155,,KEARNEY PAGE WAREHOUSE
1156,,THE JUDGE ORGANIZATION
1157,,"SPECIALIZED RAIL SERVICES, INC."
1158,,ARCLIN
1159,,UNIBAN COLOMBIA
1160,,BUCKEYE
1162,,INNOVIA
1163,,PRATT INDUSTRIES
1164,,MEADWESTVACO CORP
1165,,GRUPO PAPELERO SCRIBE – ORIZABA PLANT
1167,STER,STER
1169,,DELINE BOX
1170,,PACIFIC SOUTHWEST CONTAINER
1171,,COCKRELL LOGISTICS
1172,,VAN G LOGISTICS
1173,,FRUIT GROWERS
1174,AWRY,ALLEGHENY & WESTERN RAILWAY CO.
1175,,WE PACK LOGISTICS (DBA) WE PACK TRANSLOAD LLC?
1176,CPR,CATERPARROTT RAILNET
1177,RCPE,RAPID CITY PIERRE & EASTERN RAILROAD
1179,,CRANE & COMPANY INC.
1180,,GLASSINE CANADA
1181,,BARRETT DISTIBUTION CENTER
1182,Grand,GRAND WAREHOUSE
1183,,"THE DELIVERY NETWORK, INC."
1184,,"PROGRESSIVE LOGISTICS, LLC"
1185,,2016 GREENFIELD WAREHOUSE
1186,WSI,"WAREHOUSE SPECIALISTS, INC."
1187,,WEPACK
1188,,PIPER LOGISTICS - ISRR SERVED
1189,,PIPER LOGISTICS - CSXT CLOSED
1190,,"M&W DISTRIBUTION SERVICES, INC."
1191,,NETWORK CROSSDOCKING
1192,,METRO PARK WAREHOUSE
1193,,CN MEMPHIS WAREHOUSE
1194,,NORTH AMERICAN STEVEDORING COMPANY
1195,FIT,FIT
1196,GATX,GATX CORPORATION
1198,,COTTON PRESS WHSE #4
1201,,"RECYCLING ENTERPRICES
"
1202,,"SP FIBERS
"
1204,,COTTON PRESS WHSE #3
1205,,COTTON PRESS WHSE #1
1206,CMQ,CENTRAL MAINE & QUEBEC
1207,BHRR,BIRMINGHAM TERMINAL RAILWAY
1210,,AKERS/JETT CORR
1213,,ROYAL OAK WASTE PPR & MET CO
1214,,RMI-KALERIS
1216,,STATES LOGISTICS CATE
1217,LVSW,LONGVIEW SWITCHING COMPANY
1218,,RAIL ESTATES LLC
1219,,QUINCY RECYCLE
1220,ECYR,EASTSIDE COMMUNITY RAIL
1221,MAUP,PORT MANATEE RAILROAD
1222,WFR,WELLS FARGO RAIL CORPORATION
1223,,GREAT LAKES FOREST PRODUCTS
1224,,L'HOIST
1228,RJCS,R. J. CORMAN RAILROAD CO./CAROLINA SOUTHERN
1230,,SMITH EAGLE LOGISTICS
1232,,OUACHITA WAREHOUSE
1233,,RAILINC
1234,AMTR,"AMERICAN TRUCK AND RAIL AUDITS, INC."
1235,RSI,"RSI LOGISTICS, INC."
1236,,ALTERYX
1237,,ARGUS MEDIA
1238,RAVEN,"RAVEN LOGISTICS, INC."
1239,FHR,FLINT HILLS RESOURCES
1240,GWRS,GREAT WESTERN RAILWAY
1241,,WESTLAKE CHEMICAL CORP.
1242,GRYR,GRENADA RAILROAD LLC
1243,,"CSA EQUIPMENT COMPANY, LLC"
1244,,MERCHANTS TRANSFER COMPANY
1245,,INGEVITY
1246,,ARGRIUM
1247,,FOREMARK PERFORMANCE CHEMICALS
1248,,FOREMARK PERFOMANCE CHEMICALS
1249,,GREG CULLUM CONSTRUCTION
1250,KGTR,KINGMAN TERMINAL RAILROAD
1251,,PATRIOT RAIL COMPANY LLC
1252,, UNKNOWN
1253,,MUL RAILCAR INC
1254,RLH,RLH1 LLC
1255,ALY,ALLEGHENY & EASTERN RAILROAD LLC
1256,BR,BRADFORD INDUSTRIAL RAIL INC
1257,CCH,COLUMBUS & CHATTAHOOCHEE RAILROAD INC
1258,DMM,THE DANSVILLE AND MOUNT MORRIS RAILROAD COMPANY
1259,GITW,GOLDEN ISLES TERMINAL WHARF
1260,OYLO,OLYMPIA & BELMORE RAILROAD INC
1261,PS,PITTSBURG & SHAWMUT RAILROAD LLC
1262,SB,SOUTH BUFFALO RAILWAY COMPANY
1263,SLCS,SALT LAKE CITY SOUTHERN RAILROAD COMPANY INC
1264,WKRL,WESTERN KENTUCKY RAILWAY LLC
1265,,L&W SUPPLY CORPORATION
1266,,WILMINGTON RAILCAR LLC
1267,,??? CANNOT FIND IN INTELLITRANS ???
1269,,5TH AVENUE LUMBER
1270,,84 LUMBER
1271,,A SUBSIDIARY OF THE MOSAIC COMPANY 
1272,Kinard,A&S KINARD WAREHOUSE
1273,,AB MARTIN ROOFING SUPPLY
1276,,ABSORMEX
1277,,"AC PRODUCTS, INC"
1279,,ACO DISTRIBUTION & WAREHOUSING INC.
1280,,ACORNCORBOX
1281,,ACOUSTIC SUPPLY INC
1282,,ADAMS RELOAD INC
1284,,ADM
1287,,AETNA PLYWOOD INC
1288,,AFA FOREST PRODUCTS
1289,,AGENT
1290,,AGENTMNBR
1291,,AGENTPNWR
1292,,AGR SHOP
1293,,"AGRICEL, S.A. DE C.V."
1294,,AGRIUM ADVANCED TECHNOLOGIES
1295,AHLSTROM,AHLSTROM FILTRATION
1296,,AHR TRUCKING & STORAGE INC
1297,,AIKEN-FORD LUMBER
1300,,AJM CORP
1301,,AKERS PACKAGING SERVICE INC
1304,,AKZO NOBEL FUNCTIONAL CHEMICALS LLC
1305,,AKZO NOBEL PULP AND PERFORMANCE CHEMICALS INC
1309,,ALABAMA RAILCAR SERVICE INC.
1312,,ALABAMA STATE DOCKS
1313,,ALABAMA STATE DOCKS CSA
1314,,ALABAMA STATE PORT AUTHORITY
1315,,ALABAMA WARRIOR RAILWAY
1319,,"ALASSA, S.A. DE C.V."
1321,,ALBEMARLE CORPORATION
1323,,ALBERTA-PACIFIC FOREST INDUSTRIES
1326,,"ALIMENTOS BALANCEADOS PROAN, S.A. DE C.V."
1328,,ALJOMA LUMBER INC
1329,All South,ALL SOUTH WAREHOUSE
1330,,ALLAN COMPANY
1332,,ALLEN CANNING COMPANY
1333,,ALLIANCE LUMBER
1334,,ALLIANCE SHEETS
1336,,ALLIED BUILDING PRODUCTS CORP
1337,,ALLIED BUILDING STORES INC
1338,,ALLSTEEL BUILDING MATERIALS
1339,,ALLWEATHER WOOD
1340,,ALMACEACCCAM SA DE CV
1341,,"ALMACENADORA ACCEL, S.A."
1342,,"ALMACENADORA AFIRME, S.A. DE C.V."
1343,,"ALMACENADORA BANORTE, S.A. DE C.V."
1344,,"ALMACENADORA MERCADER, S.A."
1345,,ALOIS BOX COMPANY INC
1346,,ALPA FOREST PRODUCTS
1347,,ALPAC PULP SALES
1348,,ALPHA COAL SALES COMPANY LLC
1349,,ALPHA FOREST PRODUCTS INC.
1350,,ALPINE LUMBER
1353,,"ALUMINIO Y ZINC INDUSTRIAL, S.A. DE C.V."
1354,,AM WAX
1356,,AMARILLO WAREHOUSE
1357,,AMERHART LTD
1358,,AMERI TIES
1359,,AMERICAN EAGLE PAPER COMPANY
1360,,AMERICAN FIBER SERVICES 
1361,,AMERICAN INTERNATIONAL FOREST PRODUCTS
1363,,AMERICAN SHREDDING
1364,,AMERICAN TRANSLOADING SERVICES
1365,,"AMERICAN TRUCK AND RAIL AUDITS,."
1366,,AMERITIES
1367,,AMERIWOOD INDUSTRIES
1368,,AMPAC FINE CHEMICALS
1369,,AMTEX
1378,,APPALACHIAN FOREST PRODUCTS LLC
1380,,APPLETON COATED
1381,,APPLETON PAPERS
1382,,AQUALON
1383,,ARBORIS
1384,,ARC TERMINALS
1387,,"ARGO ALMACENADORA, S.A. DE C.V."
1388,,ARGO LUMBER
1391,,ARISTOKRAFT
1394,,ARIZONA CHEMICAL COMPANY
1398,,ARKANSAS WAREHOUSE
1399,,ARKANSAS WHOLESALE LUMBER
1402,,ARKANSLOUMIS
1403,,ARLING LUMBER
1404,,"ARMEX, S.A. DE C.V."
1405,,ARMOUR LOGISTICS
1406,,ARRMAZ CUSTOM CHEMICALS
1407,,ARROW RELOAD SYSTEMS
